1,Food
2,Fish
3,Cook
4,Field
5,Sail
6,Tool
7,Weapon
8,Equip
9,Wood
10,Weave
11,Dry
12,Filter
13,Soup
14,Sharp
15,Medcine
16,Material
17,Craft
18,Feel Sick
19,Mystic
20,Luxury
21,Perfume
22,Stink
23,Bait
24,Strange
25,Technology
26,Metal
27,Stone
28,Mystic Made
29,Rough
30,Fine
31,Damaged
32,Light
33,Combustible
34,Water Proof
35,Insulation
36,Firm
37,Sleepy
38,Anthypnotic
39,Thirst-quenching 
40,Thirsty
41,Hungry
42,Fullness
43,Horror
44,Unlucky
45,Luck
46,Relax
47,Courage
48,Inspire
49,Tree
50,Satisfy
51,Meat
52,Dye
53,Fishable
54,Fight
55,Fruit
56,Body
57,Warm
58,Cold
59,Vege
