0,Geen,
100,Hoofdmenu,
101,Nieuw Spel,
102,Doorspelen,
103,Laden,
104,Credits,
105,Ontwikkelaars,
106,Vertaling,
107,Spel Verlaten,
108,Pre-Alpha Supporters,
109,Gemeenschap Moderator,
110,Makkelijk,
111,Normaal,
112,Moeilijk,
113,Terug,
114,Initialiseert,
115,Het laden kan een paar minuten nemen...,
116,Creatieve Mode,
117,Scenario Selectie ,
118,Mods ,
119,Plugin Versie ,
120,Bent u zeker dat u dit spel wilt verwijderen?,
121,Forums ,
122,Patch Notes ,
123, Onze Discord Server,
124,De Steam Workshop Openen,
125,Krijg Mods van de Forum,
126,Sluiten,
127,Workshop Pagina Openen,
128,Van Mod Desabonneren,
129,Op de {0} gebouwt,
130,Creatieve Mode,
131,Muziek en Geluid,
132,Traductie Helpen,
133,Vertalers:,
134,Aan het zoeken voor vertalers,
135,Reken op mij!,
136,NEE, danku
137,Aan de Steam Wishlist toevoegen,
200,Automatisch Opslaan,
201,Simpele Graphics,
202,Opslaan,
203,Tekst Invoeren,
204,Laden,
205,Herstarten,
206,Hoofdmenu,
207,Muziek Volume,
208,Geluidseffecten Volume,
209,Gids,
210,Instellingen ,
211,Gids,
212,Toetsenbordindeling ,
213,Doorspelen,
214,Resolutie,
215,Het snelst,
216,Snel,
217,Simpel,
218,Goed,
219,Mooi,
220,Prachtig,
221,Volle Scherm,
222,Graphics Kwaliteit,
223,Helderheid,
224,Bent u zeker dat u Last Wood wilt verlaten?,
225,DEMO,
226,GameTODO,
227,Danku om de Demo to spelen,
228,We hopen dat u de Demo leuk vindt,
229,Kom naar onze Discord,
300,Middel,
301,Gebouw,
302,Vervaardigen,
303,Meubels ,
304,Repareren ,
305,Breken ,
400,Activeren ,
401,Scheren ,
402,Oogsten ,
403,Omhakken ,
404,Zoeken,
405,Vegen ,
406,Waterdicht Maken ,
407,Kleuren ,
408,Gieten,
409,Ploegen,
410,Desinsecteren,
411,Bevruchten ,
412,Toewijzen ,
413,Oefenen ,
414,Roeien ,
415,Zeilen,
416,Observeren ,
417,Kijken ,
418,Meten ,
419,Tekenen ,
420,Sturen ,
421,Vervaardiging Oefenen,
422,Spelen ,
423,Openen ,
424,Babbelen,
425,Deur Openen ,
426,Deur Sluiten ,
427,Naar Voren Roeien,
428,Naar Achter Roeien,
429,Opvouwen,
430,Zeil Opheffen,
500,Dragen,
501,Naar Plaats Richten,
502,Naar Stapel Richten,
503,Staat,
504,Skill,
505,Sociaal,
506,Detail,
507,Staat,
508,Skill,
509,Sociaal,
510,Apparatuur Slot,
511,Staat Dagboek,
512,Sociaal Dagboek,
513,Karakter,
514,Relaties,
515,Skillseffecten,
516,Recept Geleerd,
517,Gezondheid,
518,Hoofd,
519,Linker Arm,
520,Rechter Arm,
521,Linker Been,
522,Rechter Been,
523,Lichaam,
524,Voordelen,
525,Persoonlijke Interesses,
526,Overleven,
527,Koken,
528,Vervaardigen,
529,Nautisch,
530,Vechten,
531,"Basische Skill om te overleven. Vissen, planten, middelen verzamelen.",
532,Kook meer heerlijk en voedzaam eten.,
533,"Creatie skills.Gereedschap, wapens en bescherming maken ",
534,"Zeilen, navigatie en in kaart brengen skills.",
