1,Sardine
2,Brochette
3,Bois
4,Corde
5,Poisson cru
6,Lin
7,Eau
8,Drum Stick
9,Plume
10,Soupe de poisson
11,Viande bizarre
12,Os
13,Arc
14,Flèche
15,Dents de requin
16,Pomme de terre
17,Carotte
18,Graine
19,Mousse
21,Tissu
22,Lance
23,Armure en Bois
24,Casque en Bois
25,Tonneau
26,Eau de Mer
27,Citron
28,Armure en Os
29,Casque en Os
30,Armure de Lin
31,Flax Head Band
32,Chiffons
33,Head Band
34,Pourriture
35,Sol
36,Vivaneau
37,Colorant
38,Massue
39,Papier
40,Carte
41,Pulp
42,Goudron de bois
43,Charbon
44,Canne à pêche
45,Tentacule
46,Epée en Os de poisson
47,Lance en Os
48,Javelot
49,Javelot en Os
50,Flèche en Os
51,Planche de Bois
52,Partie en Bois
53,Colorant vert
54,Colorant bleu
55,Colorant rouge
56,Colorant jaune
57,Colorant blanc
58,Colorant noir
60,Flûte
61,Sarbacane
62,Flèchette de sarbacane
63,Posion Fruit
64,Poisson parfumé
65,Encens
66,Crâne
67,Limonade
68,Déjections
69,Carte nautique
70,Thon
71,Pierre
72,Cendres de bois
73,Basic Herb
74,Blood Herb
76,Sunshine Herb
75,Blue Herb
77,Mélange curatif
78,Mélange énergétique
79,Chill Mix
80,Bandage
81,Bandage désinfecté
82,Noix de coco
83,Bouclier en noix de coco
84,Poisson frit
85,Purée
86,Soupe de légumes
87,Bouillon
88,Herb Steak
89,Houe
90,Pesticide
91,Espadon
92,Algue
93,Saumon
94,Pieuvre
95,Encre
96,Coquille Saint-Jacques
97,Soupe de coquille Saint-Jacques
98,Pèrle
99,ShellBra
100,CoCoNut Helmet
101,Modèle de bateau en bouteille
102,Figurine en bois
103,Anneau en bois
104,Poisson sauvage
105,Corail
106,Pièce de monnaie antique
107,Root Seed
108,Leaf Seed
109,Graine (fruit)
110,Graine (fleur)
111,Posion Fish
112,Myrtille
113,Fraise
114,Chou
115,Spinacia
116,Tonneau qui fuit
117,Salade
118,Mélange de fruits
119,Sable
120,Sablier
121,Longue-vue
122,Cuir
123,Quartz
124,Malbouffe
125,Mélange de légumes grillés
126,Salade végétale
127,Mélange de jus
128,Fruit bouilli
129,Grillades
130,Boulette de viande
131,Poisson frit
132,Sashimi
133,Brochette de légumes et de fruits
134,Salade de fruits
135,Brochettes de légumes et de viandes
136,Salade de viande
137,Brochette de légumes et de fruits de mer
138,Salade de fruits de mer
139,Brochette de viandes et de fruits
140,Ragoût de steak fruité
141,Brochette de fruits de mer fruité
142,Ragoût de fruits de mer fruité
143,Brochette de viandes et de fruits de mer
144,Ragoût de viandes et de fruits de mer
145,Steak avec confiture
146,Pavé de poisson avec confiture
147,Ragoût de viandes raffiné
148,Chaudrée aux fruits de mer
149,Oeuf
