0,None
100,Title_Main
101,新遊戲
102,繼續
103,載入
104,感謝
105,開發者
106,本地化
107,退出
108,PreAlpha玩家
109,社群主持人
110,容易
111,普通
112,困難
113,後退
114,正在初始化...
115,第一次初始化可能需要幾分鐘時間...
116,創意模式
117,選擇故事
118,外掛
119,版本
120,確定要刪除存檔嗎?
121,論壇
122,更新記錄
123,Discord
124,開啟創意工坊
125,從論壇獲取Mod
126,關閉
127,創意工坊頁面
128,取消訂閱
129,Title_BuildTime
130,Title_Creative
131,Title_MusicAndSound
132,Title_HelpTranslate
133,Title_Translators
134,Title_CallForTranslators
135,Title_CallForTranslators_CountMeIn
136,Title_CallForTranslators_NO
137,Title_Steam
200,自動存檔
201,簡化畫面
202,儲存
203,輸入存檔名稱
204,載入
205,重新開始
206,退出
207,BGM音量
208,音效音量
209,引導
210,選項
211,幫助
212,操作
213,返回遊戲
214,解析度
215,fastest
216,fast
217,simple
218,good
219,beautiful
220,fantastic
221,全屏
222,畫質
223,亮度
224,你確定要退出嗎？
225,GuideGame
226,GameTODO
227,ThanksForPlayingDemo
228,HopeLikeDemo
229,JoinDiscordWithUs
300,資源
301,結構
302,手工藝
303,擺設
304,修理
305,拆除
400,啟用
401,刮除
402,收穫
403,砍
404,蒐集
405,清掃
406,防水
407,染色
408,澆水
409,鬆土
410,殺蟲
411,施肥
412,指派
413,鍛鍊
414,划槳
415,揚帆
416,觀測
417,瞭望
418,測量
419,繪圖
420,控制
421,鍛鍊手藝
422,玩
423,開啟
424,交流
425,開門
426,關門
427,Location_PaddleForward
428,Location_PaddleBackward
429,Location_SailClose
430,Location_SailOpen
500,搬動
501,目標設施
502,目標物品
503,狀態
504,技能
505,社交
506,詳細
507,狀態
508,技能
509,社交
510,裝備欄
511,狀態
512,日記
513,特性
514,關係
515,技能效果
516,已學到的配方
517,健康
518,頭
519,左上肢
520,右上肢
521,左下肢
522,右下肢
523,身體
524,身體特徵
525,個人喜好
526,生存技能
527,烹飪技能
528,手藝技能
529,航行技能
530,戰鬥技能
531,基礎生存技能，包括釣魚、種植、收集材料。
532,烹飪更美味和營養的食物。
533,創造物品的能力，可以製作工具、武器、防具
534,航海、導航、繪圖的能力
535,戰鬥技巧，訓練力量、靈巧、武器運用和戰術
536,技能可升級
537,無裝備
538,飢餓
539,口渴
540,睏乏
541,健康
542,理智
543,清潔
544,排洩
545,技能
546,升級條件
547,每完成一個技能試煉，都能在升級時獲得額外人物加成
548,如果角色過於飢餓、口渴或害怕（UI變成紅色），會開始掉血
549,特性
550,特長
551,掌握的知識
552,身體特徵
553,換一批
554,脫下
555,再存活{0}天解鎖
556,殘廢
557,失去肢體
558,等級
559,醫護
560,影響醫護和照顧病人的效率
561,角色建立
562,Status_body
563,Status_head
564,Status_Ill_Attack
565,Status_Ill_Defense
566,Status_Ill_Speed
567,Status_Ill_Carry
600,調節
601,收/放帆
602,調整舵方向
603,調整划槳力度
700,資源
701,結構
702,工藝
703,傢俱
704,航行
705,修理
706,拆除
710,食物
711,水
712,木頭
713,建造
714,[F9] 重置鏡頭
715,[Space] 暫停
716,[Space] 繼續
717,[Space] 2倍速
718,[Space] 5倍速
719,[Tab] 或 [1]~[9] 來切換樓層
720,[I] 物品
721,警戒模式
722,需求技能：
723,在倖存者“靈光一閃”時隨機解鎖
724,召回
725,顯示上一層
726,顯示下一層
727,Tooltip_Fight
728,Tooltip_TaskEfficiency
729,Tooltip_TaskEfficiency_All
800,質量
801,浮力
802,所有物品
803,篩選：設施
804,篩選：物品
805,篩選：倖存者
806,篩選：房間
807,篩選：島嶼
808,篩選：地板
809,消耗：
810,產出：
811,全部顯示
812,顯示當前及以上層
813,顯示當前及以下層
814,僅顯示當前層
815,取一個名字
816,個人洗好：
817,價值
818,有什麼事情正在發生....
819,財富值
820,空間值
821,美觀度
822,作物
823,生長停止
824,長勢很好
825,長勢一般
826,長勢不太好
827,不可用
828,時間
829,亮度
830,溼度
831,水溫
832,風溫
833,顯示全部
834,顯示當前層
835,顯示當前層及以下
836,顯示當前層及以上
837,顯示所有
838,水容量
839,生長階段
840,很少
841,一些
842,很多
843,需求
844,降雨量
845,第{0}天
846,需要重啟遊戲這些改動才能生效
847,現在重啟
848,稍後重啟
849,總容量
850,背景故事
851,[建造]
852,[物品]
853,[平移攝像機]
854,[重置攝像機]
855,[切換樓層]
856,[旋轉藍圖]
857,[選擇篩選]
858,丟棄
859,輸入文字...
860,擴充套件
861,拿過來
862,產出
863,反饋Bug
864,上傳
865,請在這裡簡單描述幾句...
866,是否顯示引導？
867,是否使用Azerty鍵盤？
868,顯示引導
869,快速彙報Bug
870,截圖
