1,{1:Show} 向 {2:Show} 退让，  {0:ShowList_i_r_we_they} 不再是敌人
2,{2:ShowS} 拒绝了 {1:ShowP} 的道歉
3,{1:Show} 的魅力还不足以让 {2:Show} 说服 {0:ShowList_i_r_we_they} 应该和好
4,{2:Show} 敞开了心扉，所以 {1:Show} 和 {2:ShowPron_him_her} 和好了
5,{0:ShowList_i_r_and} 不再对彼此抱有敌意， 甚至忘记了一开始到底是为什么争吵
6,{2:ShowS} 取笑 {1:ShowO} ， 认为这样更容易向 {2:ShowPron_him_her} 退让
7,{0:ShowCKB} 让 {0:ShowList_i_r_andp} 和好了
8,结果 {0:ShowCKB} 不足以让 {0:ShowList_i_r_andp} 和好
9,{2:ShowS} 人很好， 不再和 {1:ShowO} 是敌人
10,{1:Show} 的退让反而变成了对 {2:Show} 的示爱
11,{1:Show} 愉快地解决了 {1:ShowPron_he_she} 和 {2:Show} 的分歧
12,{2:ShowS} 在 {1:ShowS} 试图和好时， 翻起了旧账
13,{2:ShowS} 太记仇了， {0:ShowList_i_r_andp} 无法解决分歧
14,{0:ShowList_i_r_and} 不再争吵， 又和好为和睦的情侣
15,{0:ShowList_i_r_and} 仍然在争吵
16,{1:Show} 聪明地化解了和 {2:Show} 的分歧
21,{1:Show} 想让 {2:Show} 帮忙对付 {3:Show} ， 但是 {2:ShowPron_he_she} 似乎叛变了
24,{2:ShowS} 并不后悔对 {1:ShowO} 的不友善行为
25,{2:ShowS} 向 {1:ShowO} 道歉， 觉得自己不是一个合格的朋友
26,{2:ShowS} 帮 {1:ShowO} 做了一个关于 {3:Show} 的决定
29,{2:ShowS} 找借口不帮 {1:ShowO}
30,{1:Show} 想找 {2:Show} 帮自己， 但是 {2:ShowPron_he_she} 说 曾经的 {2:Show} 已经死了
31,{2:ShowS} 帮 {1:ShowO} 解决了一个令人尴尬的问题
33,{2:ShowS} 威胁 {1:ShowO} 提供帮助
39,{2:ShowS} 告诉 {1:ShowO} {2:ShowPron_he_she} 绝不支持 {1:ShowPron_he_she} 与 {3:Show} 的不诚实关系
41,{2:ShowS} 很强， 可以帮忙处理 {1:ShowS} 遇到的任何麻烦
42,{2:ShowS} 是个有求必应的朋友
43,{2:ShowS} 在 {1:Show} 需要的时候让 {1:ShowPron_him_her} 失望了
44,{2:ShowS} 借给 {1:ShowO} {2:ShowPron_his_her} {0:ShowCKB}
45,{2:ShowS} 拒绝借给 {1:ShowO} {2:ShowPron_his_her} {0:ShowCKB}
46,{2:ShowS} 帮了 {2:ShowPron_his_her} 甜心
49,{1:Show} 想背叛 {2:Show} ， 来终止这段关系
50,{1:Show} 摧毁了和 {2:Show} 的友谊
51,{1:Show} 想从背后捅 {2:Show} 一刀， 但是 {2:ShowS} 觉得无所谓
52,{1:Show} 想毁了 {2:ShowP} 社交
55,"{1:Show} confessed to dating {2:ShowP} crush, but {2:ShowS} let it go"
56,{1:Show} 泄露了和秘密， 背叛了 {1:ShowPron_his_her} {2:ShowGender_boyfriend_girlfriend}
58,{1:Show} 泄露了 {2:ShowP} 秘密， 彻底毁了 {2:ShowPron_his_her} 名声
59,当 {1:ShowS} 威胁要背叛 {2:Show} 时， {2:ShowPron_him_her} 只是笑了笑，
60,{1:Show} 背叛了 {2:Show}
61,{2:Show} 为做过的卑鄙的事向 {1:Show} 道歉
63,{1:Show} 羞辱 {2:ShowP} 的头发， 但是 {2:ShowPron_he_she} 内心充满了禅意，毫不在意
65,{0:ShowList_i_r_and} 进行了一场心灵上的战争
66,{1:Show} 又一次提起了 {2:ShowS} 做过的某件蹩脚的事情
