0,空闲
1,移动
2,空闲
3,进食
4,进食
5,睡觉
6,排泄
7,清洁
8,谈话
9,祈祷
10,找躲藏处
11,丧失心智
12,建造
13,工作
14,收获
15,清扫
16,防水
17,钓鱼
18,研究
19,攻击
20,逃跑
21,转移
22,帮忙
23,溺水
24,失去意识
25,丢弃
26,搬东西
27,搬人
28,上岸
29,坠落
30,修理
31,拆除
32,整理
33,补充
34,补充海水
35,排水
36,拾取
37,办事
38,捡起衣物
39,攻击（远）
40,扔东西
41,回船上
42,攻击木筏
43,攻击人
44,吃东西
45,排泄
46,徘徊
47,侵略
48,偷东西
49,偷孩子
50,离开
51,路过
52,冥想
53,被拾取
54,拿取
55,看天空
56,跳舞
57,看海
58,打水漂
59,吹笛子
60,靠近
61,交易
62,欣赏涂鸦
63,思考
64,浇水
65,除虫
66,松土
67,补充营养
68,染色
69,清理
70,整理
71,清理
72,Hobby
73,Wander
74,Go Home
75,Show Up
76,Dive
77,EatField
78,Heal
79,WaitForHeal
80,JobDeliver
81,SwitchDoor
82,EquipBodyPart
