1,
2,
3,
4,
5,
6,
7,
20,"{1:name}{1:age}岁,{1:pron}的{0:relation}过世.那天,{1:pron}正在等待{1:pronp}的{0:relation}回家."
21,"{1:name}的{0:relation}过世.{1:pron}非常痛苦,在床上躺了一整天."
22,"{1:name}{1:age}岁,{1:pron}的{0:relation}过世.当时{1:pron}在外面玩耍,什么也不知道."
23,{1:name}的{0:relation}过世.{1:pron}并不在意.
24,{1:name}听说了{0:relation}过世的消息.{1:pron}突然不知道该做什么了.
25,"{1:name}听说了{0:relation}过世的消息,当时还不知道那意味着什么."
26,"{1:name}听说了{0:relation}过世的消息.{1:pron}哭了,不知道自己是开心还是伤心."
27,{1:name}的{0:relation}过世.
100,"{1:fullname}不知道{1:pron}从哪里来,只知道{1:pron}{1:age}岁."
102,{1:name}与{2:fullname}结婚.
103,{1:name}生下了{2:name}.
104,"{1:name}died,at{1:age}yearsold"
120,"{1:fullname}生于一个富裕家庭,{1:mother}和{1:father}的{0:relationr}."
121,"{1:fullname}生于一个贫穷家庭,{1:mother}和{1:father}的{0:relationr}."
122,"{1:fullname}生于一个平凡家庭,{1:mother}和{1:father}的{0:relationr}."
123,"{1:fullname}出生了,{1:mother}的{0:relationr}."
124,"{1:fullname}出生了,{1:mother}的{0:relationr},至今不知道谁是{1:pronp}父亲."
150,"{1:name}由于在海上旅游,躲过了大灾变,但是失去了所有的财富"
151,{1:name}在大灾变发生时，正好在一座岛屿的山上
152,富有的{1:name}有一艘私人用船，因此在大灾变中存活了下来.但是{1:pronp}船后来被渡鸦抢走了
153,{1:name}在庇护所中逃过了大灾变，但是庇护所很快被变异者摧毁了
154,小{1:name}很幸运，在大灾变中幸存了下来
155,小{1:name}忘记了自己是如何在大灾变中幸存下来的
156,{1:name}在仰慕者帮助下，幸存了下来
157,{1:name}在陌生人的帮助下，幸存了下来
158,{1:name}非常幸运，幸存了下来
159,{1:name}利用{1:pronp}智慧，幸存了下来
170,{1:name}太年迈了，没有幸存下来
171,{1:name}由于腿脚不便，在逃亡中被家人遗弃
172,{1:name}正在海上旅游，经历了风暴
173,{1:name}没有从建筑中逃出去，死于大灾变
200,{1:name}被其他孩子欺负，虽然不是很严重，但是{1:pron}永远地记住了欺负者的名字：{2:fullname}和{3:fullname}
201,{1:name}被其他孩子欺负，留下了巨大的心里创伤。{1:pron}对他们恨之入骨：{2:fullname}和{3:fullname}
202,{1:name}被其他孩子欺负，由于不是很严重，{1:pron}几乎忘了这件事
203,"{1:name}被其他孩子欺负,留下了巨大的心里创伤.但是{1:pron}强迫自己不要再想起这件事."
204,{1:name}在童年欺负了一个名叫{3:name}的孩子，那只是他童年中的一点点快乐.
205,{1:name}欺负了一个孩子，之后，{1:pron}就忘记了那孩子的名字，而且没再见过他.
206,{1:name}欺负了一个孩子，那是{1:pron}期望的生活.
207,"{1:name}欺负了一个孩子，甚至差点想杀了{3:prono},但是没能成功."
208,{1:name}参与一些孩子的聚会的时候，无意中做了一些并非{1:pron}本意的事情.
209,{1:name}忘了{1:pron}和{2:name}对{3:name}做的一些恶劣事情的细节，但是经过这件事，{1:pron}发现了{1:pronp}自我.
210,"{1:name}参与了对其他孩子的欺凌,{1:pron}非常享受."
211,"{1:name}参与了对其他孩子的欺负.{1:pron}多次向对{3:name}道歉,但是没有成功."
300,{1:name}听到了奇怪的声音，但是{1:pron}当时没怎么注意
301,{1:name}野餐时看到了奇怪的东西，当时{1:pron}并不知道那是什么.
302,"{1:name}在梦中看到了一个半人半鱼的东西,{1:pron}非常害怕."
