1,not used yet.
2,not used yet.
3,not used yet.
4,not used yet.
5,not used yet.
6,not used yet.
7,not used yet.
20,"{1:name}'s {0:relation} est décédé lorsque {1:pron} avait {1:age} ans. Ce jour-là, {1:pron} était à la maison, en attente de {1:pronp} {0:relation} de retour."
21,"{1:name}'s {0:relation} est décédé. Ce jour-là, {1:pron} a ressenti une douleur, et dormait sur le lit depuis une journée entière."
22,"{1:name}'s {0:relation} est décédé lorsque {1:pron} avait {1:age} ans. Ce jour-là, {1:pron} ne savait rien, et jouait à l'extérieur."
23,"{1:name}'s {0:relation} est décédé. Ce jour-là, {1:pron} a ressenti une douleur."
24,{1:name} a appris que {0:relation} est décédé. {1:pron} ne savait plus quoi faire ensuite.
25,"{1:name} a appris que {0:relation} est décédé, mais je ne savais pas ce que cela signifiait."
26,"{1:name} a appris que {0:relation} est décédé. {1:pron} a versé des larmes, n'avait aucune idée de si {1:pron} était content ou non."
27,{1:name}'s {0:relation} est décédé.
100,"{1:fullname} n'a aucune idée d'où {1:pron} venait, et savait seulement que {1:pron} avait {1:age} ans."
101,"{1:fullname} est né, {1:son} de {1:mother} et {1:father}."
102,{1:name} a épousé {2:fullname}.
103,{1:name} a mit au monde {2:name}.
104,"{1:name} est décédé, à {1:age} ans."
120,"{1:fullname} est né dans une famille riche, {0:relationr} de {1:mother} et {1:father}."
121,"{1:fullname} est né dans une famille pauvre, {0:relationr} de {1:mother} et {1:father}."
122,"{1:fullname} est né dans une famille médiocre, {0:relationr} de {1:mother} et {1:father}."
123,"{1:fullname} est né, {0:relationr} de {1:mother}."
124,"{1:fullname} est né, {0:relationr} de {1:mother}, ne sait pas qui est son père."
150,"{1:name} était sur la mer et a survécu à l'Apocalypse, mais a perdu tous ses biens qui étaient sur terre."
151,{1:name} était sur le sommet de l'île quand l'Apocalypse s'est produit.
152,{1:name} a acheté un bateau pour l'Apocalypse et a survécu. Mais son bateau a été volé par des voleurs.
153,{1:name} est resté dans un abris pour survivre à l'Apocalypse. Mais l'abris a été rapidement détruit par des mutants.
154,{1:name} est chanceux d'avoir survécu à l'Apocalypse pendant qu'il était enfant.
155,{1:name} est chanceux d'avoir survécu à l'Apocalypse pendant qu'il était enfant.
156,{1:name} a été aidé par des disciples et a survécu à l'Apocalypse.
157,{1:name} a été aidé par des inconnus et a survécu à l'Apocalypse.
158,{1:name} est chanceux d'avoir survécu à l'Apocalypse.
159,{1:name} a survécu à l'Apocalypse avec sagesse.
170,{1:name} était trop âgé et n'a pas remarqué que c'était l'Apocalypse.
171,{1:name} était trop âgé et {1:his} famille l'a abandonné pendant l'Apocalypse.
172,{1:name} était en train de naviguer et est mort de peur quand l'Apocalypse est arrivé.
173,{1:name} n'a pas eu assez de temps pour s'échapper et est mort pendant l'Apocalypse.
200,"{1:name} a été malmené par d'autres enfants, pas si mesquins pourtant. {1:pron} se souviendra de ces noms pour toujours : {2:fullname} et {3:fullname}."
201,"{1:name} a été malmené par d'autres enfants, et a énormément souffert. {1:pron} déteste {2:fullname} et {3:fullname} du plus profond de son âme."
202,"{1:name} a été malmené par d'autres enfants, pas si mesquins pourtant. {1:pron} ne s’en souvient plus maintenant."
203,"{1:name} a été malmené par d'autres enfants, et a énormément souffert. Mais {1:pron} a fait en sorte de l’oublier."
204,"{1:name} a malmené un enfant, nomé {3:name}. C'était un des plaisirs d'être enfant."
205,"{1:name} a malmené un enfant, dont {1:pron} a oublié le nom il y a longtemps. {1:pron} n'avait pas vu cet enfant depuis longtemps."
206,"{1:name} a malmené un enfant, et a révélé qu’{1:pron} le voulait."
207,"{1:name} a malmené un enfant, et a tenté de tuer {3:prono}, mais a échoué."
208,"{1:name} était à la fête d’un autre enfant, et a fait des choses dont {1:pron} n’avait pas l’intention."
209,{1:name} a oublié les détails de ce que {1:pron} et {2:name} ont fait à {3:name}. Mais {1:pron} était seul ensuite.
210,"{1:name} a participer à brutaliser un autre enfant, et {1:pron} a adoré ça."
211,"{1:name} a participer à brutaliser un autre enfant. {2:pron} a essayé plusieurs fois de s’excuser auprès de {3:name}, mais n’a pas réussi."
300,"{1:name} a entendu quelque chose d'étrange, mais {1:pron} n'y a pas prêté attention."
301,"{1:name} a vu quelque chose d'étrange lors d'un pic-nique, mais {1:pron} ne savait pas ce que c'était."
302,"{1:name} a vu un homme mi-poisson mi-humain dans un rêve, {1:pron} a eu peur."
303,"{1:name} a mangé un poisson bizarre, {1:pron} a senti quelque chose se développer à l'intérieur de {1:pronp}."
304,"{1:name} a vu une petite silhouette dans le lac, {1:pron} a pensé que c'était un Kappa, mais personne ne {1:prono} croit."
305,"{1:name} a vu quelque chose d'étrange dans le jardin pour enfants, {1:pron} en a rêvé beaucoup de fois."
306,"{1:name} a vu une sirène pendant son enfance, {1:pron} pense que c'est marrant et l'a oublié."
307,"{1:name} a vu quelque chose d'étrange, {1:pron} a senti que quelque chose l'appelait."
308,"{1:name} a entendu quelque chose chanter une douce mélodie tout en pêchant, et {1:pron} a perdu connaissance toute une journée."
309,"{1:name} a rencontré une sirène pendant son voyage à travers les marécages, {1:pron} l'a raconté à son enfant comme une histoire du soir."
310,"{1:name} a entendu une voix étrange quand {1:pron} voyageait sur l'eau, {1:pron} l'a dit à mes amis mais ils ne l'ont pas écouté."
311,"{1:name} a encore vu les anciens dieux, {1:pron} pense qu’{1:pron} a trouvé le but de la vie."
312,"{1:name} a vu un demi dieu sur l'eau , {1:pron} était prêt à lui consacrer {1:pronp} vie."
313,"Le riche {1:name} a entendu {1:pronp} un homme a attrapé une sirère,mais il s'est échappé {1:pron} avait une chance de l'avoir vu."
400,L’ordinaire {1:name} a un emploi ordinaire. Juste pour s'amuser.
401,L’ordinaire {1:name} a un emploi ordinaire. Aucun rêve ne vient à {1:prono}.
402,L’ordinaire {1:name} a un emploi ordinaire. L'argent est plus important que le reste pour {1:prono}.
