0,
1,têtu
2,attentionné
3,playboy
4,incapable de s'exprimer
6,indifférent
9,beau parleur
10,inquiet
11,arrogant
12,honnête
13,maladroit
14,affectueux
15,modeste
16,émotif
17,malhonnête
19,boudeur
20,indulgent
21,faible
22,bête
23,vindicatif
24,agréable
25,jaloux
26,timide
27,inconscient
28,pacifiste
29,irritable
30,branché
31,spirituel
32,exalté
33,autoritaire
34,radin
35,confiant
37,intelligent
38,fidèle
39,compétitif
40,défensif
41,gentil
42,Sérieux
44,Prend les choses à la légère
46,autodestructeur
47,superficiel
49,musclé
